start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.00109,1.0010900497436523,34979648,279532479.6921691,False,False,0,tcp8,,,279.5324796921691,TCP,downlink,279.5324796921691,0.0,60265,jan,east
1.00109,2.000048,0.9989579916000366,200040000,1601989286.2929685,False,False,1,tcp8,,,1601.9892862929685,TCP,downlink,940.7608829925688,0.998958,60265,jan,east
2.000048,3.001524,1.0014760494232178,237294624,1895559053.1529183,False,False,2,tcp8,,,1895.5590531529183,TCP,downlink,1259.0269397126851,2.0004340000000003,60265,jan,east
3.001524,4.000928,0.9994040131568909,237539040,1901445556.5345829,False,False,3,tcp8,,,1901.445556534583,TCP,downlink,1799.6646319934898,2.999838,60265,jan,east
4.000928,5.003113,1.0021849870681763,237225472,1893666139.9727163,False,False,4,tcp8,,,1893.6661399727163,TCP,downlink,1896.8902498867392,4.002023,60265,jan,east
5.003113,6.000103,0.9969900250434875,234841696,1884405581.6085541,False,False,5,tcp8,,,1884.405581608554,TCP,downlink,1893.1724260386175,4.999013000000001,60265,jan,east
6.000103,7.000966,1.000862956047058,236844704,1893123949.2401726,False,False,6,tcp8,,,1893.1239492401726,TCP,downlink,1890.3985569404806,5.999876,60265,jan,east
7.000966,8.004152,1.0031859874725342,236759392,1888059801.1262164,False,False,7,tcp8,,,1888.0598011262164,TCP,downlink,1888.5297773249806,7.003062000000001,60265,jan,east
8.004152,9.002278,0.9981259703636169,235749984,1889540927.6976643,False,False,8,tcp8,,,1889.5409276976643,TCP,downlink,1890.2415593546841,8.001188,60265,jan,east
9.002278,10.000084,0.9978060126304626,237468608,1903926053.7143824,False,False,9,tcp8,,,1903.9260537143823,TCP,downlink,1893.8422608460871,8.998994,60265,jan,east
10.000084,11.000461,1.0003770589828491,238708544,1908948565.7954698,False,False,10,tcp8,,,1908.9485657954697,TCP,downlink,1900.8051824025051,9.999371,60265,jan,east
11.000461,12.004825,1.004364013671875,239090176,1904410534.3910546,False,False,11,tcp8,,,1904.4105343910546,TCP,downlink,1905.7617179669687,11.003735,60265,jan,east
12.004825,13.000127,0.9953020215034485,238148512,1914180876.5967617,False,False,12,tcp8,,,1914.1808765967617,TCP,downlink,1909.1799922610953,11.999037000000001,60265,jan,east
13.000127,14.002112,1.00198495388031,211861440,1691533903.215137,False,False,13,tcp8,,,1691.5339032151371,TCP,downlink,1836.7084380676508,13.001022,60265,jan,east
14.002112,15.001019,0.9989070296287537,179913024,1440879030.0884368,False,False,14,tcp8,,,1440.8790300884368,TCP,downlink,1682.1979366334447,13.999929000000002,60265,jan,east
15.001019,16.005362,1.004343032836914,239187584,1905226211.9995365,False,False,15,tcp8,,,1905.2262119995364,TCP,downlink,1679.2130484343697,15.004272,60265,jan,east
16.005362,17.003738,0.9983760118484497,239676448,1920530502.7812076,False,False,16,tcp8,,,1920.5305027812076,TCP,downlink,1755.5452482897265,16.002648,60265,jan,east
17.003738,18.001949,0.9982110261917114,235581824,1888032232.212633,False,False,17,tcp8,,,1888.0322322126328,TCP,downlink,1904.5963156644586,17.000859000000002,60265,jan,east
18.001949,19.000555,0.9986060261726379,238109920,1907538418.630258,False,False,18,tcp8,,,1907.538418630258,TCP,downlink,1905.3670512080325,17.999465,60265,jan,east
19.000555,20.001522,1.000967025756836,239071776,1910726486.273505,False,False,19,tcp8,,,1910.7264862735049,TCP,downlink,1902.099045705465,19.000432,60265,jan,east
20.001522,21.000462,0.9989399909973145,235408512,1885266495.4576466,False,False,20,tcp8,,,1885.2664954576467,TCP,downlink,1901.1771334538028,19.999372,60265,jan,east
21.000462,22.001032,1.0005700588226318,236587776,1891623871.1231654,False,False,21,tcp8,,,1891.6238711231654,TCP,downlink,1895.872284284772,20.999942,60265,jan,east
22.001032,23.001602,1.0005700588226318,234468032,1874675580.6456804,False,False,22,tcp8,,,1874.6755806456804,TCP,downlink,1883.8553157421638,22.000512,60265,jan,east
23.001602,24.002509,1.0009069442749023,236064224,1886802567.2137945,False,False,23,tcp8,,,1886.8025672137944,TCP,downlink,1884.36733966088,23.001419000000002,60265,jan,east
24.002509,25.001461,0.9989519715309143,234913120,1881276591.426039,False,False,24,tcp8,,,1881.276591426039,TCP,downlink,1880.9182464285043,24.000371,60265,jan,east
25.001461,26.000705,0.999243974685669,237041376,1897765766.960493,False,False,25,tcp8,,,1897.765766960493,TCP,downlink,1888.6149752001086,24.999615000000002,60265,jan,east
26.000705,27.001257,1.0005520582199097,226037888,1807305366.2166932,False,False,26,tcp8,,,1807.305366216693,TCP,downlink,1862.1159082010747,26.000167,60265,jan,east
27.001257,28.00103,0.9997730255126953,229899072,1839610120.5639555,False,False,27,tcp8,,,1839.6101205639554,TCP,downlink,1848.2270845803803,26.999940000000002,60265,jan,east
28.00103,29.001858,1.0008280277252197,235280608,1880687602.5226343,False,False,28,tcp8,,,1880.6876025226343,TCP,downlink,1842.5343631010937,28.000768,60265,jan,east
29.001858,30.004762,1.0029040575027466,237535072,1894778031.6411731,False,False,29,tcp8,,,1894.7780316411731,TCP,downlink,1871.691918242587,29.003672,60265,jan,east
